#{"t_start": 1768366596.4201388, "env_id": "None"}
r,l,t
-239.351513,97,3626.811628
-245.632319,107,3629.716247
-423.950677,130,3633.183235
-200.06668,91,3635.646038
-465.545254,133,3639.196195
-404.000589,129,3642.635702
-231.264304,99,3645.306908
-404.259496,137,3648.959181
-250.154223,99,3651.626859
-307.81527,129,3655.074703
-250.217174,91,3657.531904
-310.935629,131,3661.032544
-316.337125,141,3664.774816
-365.042169,135,3668.172798
-487.386261,136,3673.169968
-489.619042,134,3676.737941
-424.023514,144,3680.587944
-384.068454,151,3684.409226
-558.930068,150,3688.171235
-256.083471,107,3690.874065
-290.59351,105,3693.544389
-227.102311,97,3696.003446
-255.651274,109,3698.751442
-224.347729,97,3701.209645
-355.586703,135,3704.595699
-427.640192,145,3708.235103
-300.433626,91,3710.552643
-236.952847,97,3713.006577
-378.353092,136,3716.418814
-195.259034,99,3718.928978
-328.163215,101,3721.516728
-260.338829,111,3725.851541
-419.03765,147,3729.656215
-234.150493,104,3732.292465
-267.850564,97,3734.761733
-273.894609,110,3737.539793
-218.957323,103,3740.153199
-385.639819,129,3743.380051
-254.688381,101,3745.941206
-313.112208,101,3748.507452
-385.71952,136,3751.923717
-221.133239,105,3754.575518
-214.489904,97,3757.034978
-292.460045,102,3759.632084
-225.200639,116,3762.560828
-438.281353,135,3765.949098
-323.310453,103,3768.56354
-341.375395,101,3771.134338
-223.602043,105,3773.786082
-291.626901,105,3777.932971
-378.118109,110,3780.904368
-205.465989,97,3783.515916
-328.330585,103,3786.312738
-287.272026,103,3789.09002
-250.942067,101,3791.821319
-228.514606,99,3794.484836
-346.746215,97,3797.003711
-274.770436,109,3799.78931
-226.571757,101,3802.379738
-360.931191,118,3805.401804
-322.165003,96,3807.859089
-209.464836,112,3810.725132
-357.586431,135,3814.138878
-461.90393,145,3817.81435
-240.419702,100,3820.404575
-217.629081,107,3823.129808
-370.283888,131,3826.452865
-297.689785,101,3829.02808
-383.68097,141,3834.016438
-193.707326,99,3836.543869
-193.847277,103,3839.163154
-317.13982,99,3841.738394
-272.271127,93,3844.136577
-397.662735,139,3847.687494
-238.797154,99,3850.246809
-253.868389,91,3852.587471
-362.63398,108,3855.374677
-291.688828,91,3857.731381
-256.356518,91,3860.096387
-414.920077,120,3863.194251
-246.420605,99,3865.753937
-243.282299,93,3868.160403
-468.865501,144,3871.832566
-244.087413,100,3874.409899
-240.155118,99,3876.965274
-204.4557,104,3879.644975
-237.277058,103,3882.303313
-192.073452,90,3884.623131
-177.19801,89,3888.334432
-266.548065,91,3890.692883
-326.355992,99,3893.253206
-199.257839,97,3895.76397
-254.240415,99,3898.320958
-234.936297,97,3900.833584
-287.545039,89,3903.138524
-294.382023,105,3905.845762
-477.759903,137,3909.32202
-205.179203,93,3911.720731
-485.983145,140,3915.272092
-311.0252,101,3917.888426
-470.538734,141,3921.468019
-339.006807,99,3924.017731
-482.613311,135,3927.438426
-196.933755,102,3930.050038
-319.024669,99,3932.605139
