#{"t_start": 1768318975.2690802, "env_id": "None"}
r,l,t
-51.395931,104,3061.232512
-45.324379,109,3064.06467
-31.516616,97,3066.574877
-142.844736,96,3069.062695
-66.789543,107,3071.84024
-43.931329,105,3074.557535
-146.830002,110,3077.401946
-43.0629,100,3079.991936
-35.785812,97,3082.493257
-55.283209,107,3085.269849
-48.276544,107,3088.035391
-37.252666,94,3090.460519
-48.310253,103,3094.517039
-52.275788,103,3097.174597
-53.343819,104,3099.85813
-46.814327,115,3102.811955
-45.907677,98,3105.353365
-50.291664,104,3108.042107
-47.181148,99,3110.599109
-35.750339,99,3113.15099
-137.545536,101,3115.75687
-51.261375,110,3118.591223
-40.427589,99,3121.143395
-51.46,100,3123.720417
-50.738542,104,3126.408512
-54.686919,101,3129.01137
-34.807674,96,3131.485198
-46.886214,96,3133.959408
-46.695335,97,3136.460186
-34.959445,95,3138.902468
-39.715791,96,3141.379443
-39.444595,102,3144.017102
-44.7957,98,3147.968474
-33.160022,94,3150.388518
-50.91227,109,3153.193129
-42.714435,99,3155.738751
-37.532263,97,3158.231923
-35.56416,94,3160.651908
-42.608642,94,3163.068956
-40.819062,94,3165.492769
-46.032289,97,3167.984183
-52.05158,119,3171.062518
-53.824299,101,3173.656832
-35.841949,101,3176.258325
-44.956487,103,3178.903318
-50.395475,97,3181.403497
-48.179516,98,3183.922529
-47.947977,100,3186.501714
-49.145206,96,3188.97029
-60.059392,114,3191.915074
-56.524658,97,3194.410542
-35.302842,99,3196.953938
-49.482589,117,3201.394268
-49.443796,98,3203.9107
-50.415612,99,3206.466882
-37.815783,94,3208.87527
-47.375721,96,3211.34326
-27.862528,97,3213.829727
-30.091347,94,3216.245066
-30.376462,95,3218.683359
-40.077456,96,3221.150598
-170.277109,118,3224.178562
-40.483989,97,3226.681701
-62.811822,102,3229.316422
-27.623772,96,3231.783224
-34.11809,97,3234.275334
-38.209383,98,3236.791971
-37.39942,97,3239.280823
-33.934973,94,3241.697368
-162.755117,94,3244.110692
-42.855925,108,3246.891491
-42.508346,107,3249.646635
-35.713652,96,3252.112785
-43.18578,94,3255.933206
-53.311104,125,3259.12565
-31.834192,95,3261.566478
-33.850971,96,3264.030996
-35.471925,98,3266.54793
-131.433889,87,3268.77067
-42.063306,96,3271.252121
-32.676907,95,3273.689915
-50.981455,105,3276.394394
-40.05908,96,3278.8617
-36.837392,97,3281.353685
-40.245529,99,3283.892046
-47.582727,109,3286.683658
-49.346574,95,3289.122819
-33.079195,95,3291.575241
-38.05786,95,3294.017145
-46.01946,96,3296.486823
-34.788343,95,3298.930872
-40.956172,96,3301.402554
-44.944983,94,3303.816679
-28.286882,95,3306.260603
-36.71084,94,3310.095707
-34.663562,100,3312.666306
-46.76872,98,3315.185915
-58.005377,111,3318.034
-34.321893,99,3320.56752
-37.585305,103,3323.212183
-34.727015,94,3325.624945
-31.437567,94,3328.032905
-45.872678,97,3330.51921
-132.55199,87,3332.738187
-71.005156,103,3335.398894
-49.441421,98,3337.917249
-36.498445,98,3340.433498
-44.865129,96,3342.895552
-32.349635,95,3345.333149
-39.231202,97,3347.819565
-32.054753,98,3350.338577
-33.79333,96,3352.802237
-32.84244,96,3355.276359
-45.220662,97,3357.766334
-31.418911,96,3360.229461
-39.90916,95,3364.104948
-39.953882,96,3366.600021
-36.88238,96,3369.093542
-43.000397,96,3371.595769
-34.732824,98,3374.141445
-29.608718,97,3376.679996
-55.511792,99,3379.25013
-39.149741,95,3381.720289
-42.149192,96,3384.213268
-36.941154,103,3386.892076
-43.345737,94,3389.333125
-37.279972,99,3391.907764
-38.000636,96,3394.40405
-32.6417,103,3397.098214
-39.714679,94,3399.539788
-47.87913,103,3402.219405
-30.581969,96,3404.711236
-41.094014,94,3407.155367
-40.918587,96,3409.648709
-41.38343,95,3412.119872
-29.871169,96,3414.612274
-38.602372,97,3418.539831
-28.911153,94,3420.95558
-42.236623,96,3423.415936
-78.408675,112,3426.28749
-49.92825,98,3428.802395
-32.80489,94,3431.217516
-43.147939,99,3433.756196
-30.010177,94,3436.179271
-32.713736,98,3438.694609
-29.79362,94,3441.110466
-42.856956,94,3443.52049
-40.991362,93,3445.91012
-43.366252,97,3448.401824
-33.547756,98,3450.920035
-48.744543,114,3453.842562
-45.085404,95,3456.286477
-34.726904,96,3458.750278
-34.522915,101,3461.3563
-34.062648,94,3463.77121
-25.510709,95,3466.211102
-46.84661,96,3468.675596
-35.742841,96,3472.543704
-37.191435,104,3475.257208
-48.591603,94,3477.713789
-26.576253,94,3480.170038
-35.029586,96,3482.691897
-29.547011,94,3485.149107
-28.172809,95,3487.636127
-39.219,96,3490.146279
-32.965732,94,3492.609594
-36.518876,94,3495.070794
-27.405636,96,3497.584608
-30.734269,97,3500.122816
-31.448307,94,3502.581554
-40.101143,96,3505.071411
-38.229468,94,3507.511618
-43.276924,95,3509.976338
-47.906899,94,3512.418099
-30.627914,94,3514.856456
-29.064635,95,3517.32403
-35.731284,96,3519.814999
-32.057484,97,3522.359829
-41.594495,93,3524.804864
-33.935346,94,3528.660686
-37.948319,97,3531.173741
-31.932635,94,3533.605195
-47.508509,96,3536.090111
-28.338247,94,3538.520617
-28.396016,94,3540.948815
-29.361068,94,3543.38801
-30.45135,97,3545.893432
-37.392292,98,3548.430197
-32.40628,94,3550.858138
-40.902835,95,3553.31695
-30.844581,98,3555.851275
-28.818072,97,3558.359288
-33.663418,96,3560.838527
-43.332439,99,3563.399256
-34.957411,96,3565.878932
-44.211923,100,3568.479423
-28.014305,94,3570.908401
-32.71096,96,3573.388566
-31.332397,94,3575.810584
-31.215383,96,3578.28705
-46.611004,95,3582.148061
-33.395298,98,3584.668273
-35.693111,96,3587.149007
-39.5085,93,3589.541456
-40.742659,94,3591.963116
-29.293746,99,3594.508275
-34.230645,96,3596.978166
-45.023815,95,3599.417943
-37.819686,94,3601.837491
-39.371763,94,3604.250401
-34.835463,95,3606.694406
-31.522147,95,3609.132906
-45.400404,100,3611.709768
-30.617307,96,3614.174045
-39.95791,96,3616.645822
-42.868214,93,3619.035618
-34.15619,95,3621.48066
-34.697496,94,3623.895357
-31.470146,96,3626.356298
-26.54038,94,3628.770152
-35.046223,103,3631.412143
-38.926218,93,3635.208555
-33.794952,94,3637.623857
-161.628171,161,3641.686418
-38.284513,95,3644.12202
-27.779394,94,3646.530236
-38.298434,94,3648.94035
-27.328337,94,3651.348706
-36.743128,94,3653.77066
-44.804167,94,3656.183263
-33.178751,94,3658.594498
-34.925819,96,3661.05529
-24.796566,94,3663.468268
-38.092677,97,3665.95629
-29.168152,96,3668.417908
-33.867473,99,3670.955035
-30.007391,94,3673.377346
-29.512806,94,3675.791007
-26.132905,94,3678.203616
-44.08,94,3680.61694
-29.026519,94,3683.029164
-25.959739,94,3685.440107
-37.932863,94,3689.25245
-42.1989,95,3691.714131
-29.390039,94,3694.152635
-33.416023,98,3696.706693
-38.970812,102,3699.354327
-31.395162,97,3701.873363
-44.238378,96,3704.360802
-29.681311,94,3706.797832
-27.955065,95,3709.261397
-32.427971,94,3711.6986
-28.854104,95,3714.178696
-28.503833,94,3716.617188
-26.538975,95,3719.094246
-25.146981,95,3721.555287
-42.33118,94,3723.998473
-46.768481,94,3726.441609
-32.146957,97,3728.983112
-41.042123,96,3731.490987
-37.333412,93,3733.926243
-32.249854,94,3736.383317
-39.031504,100,3739.010461
-25.334552,95,3741.49118
-27.715476,96,3745.392616
-27.619526,95,3747.840664
-33.450471,93,3750.231463
-22.621846,95,3752.675695
-29.211764,94,3755.089386
-37.469162,94,3757.516198
-37.869931,94,3759.945291
-24.700934,94,3762.372019
-35.093459,93,3764.778353
-30.940815,94,3767.213177
-33.282257,94,3769.644742
-34.276854,94,3772.075316
-29.304725,94,3774.508873
-26.866008,96,3776.990719
-27.258959,96,3779.488608
-36.381903,105,3782.203652
-29.64832,94,3784.633956
-28.477333,94,3787.064592
-40.834915,93,3789.472433
-29.456958,94,3791.904548
-36.742889,97,3794.418628
