#{"t_start": 1767852628.9260564, "env_id": "None"}
r,l,t
-1495.615826,500,3953.964453
-35.107081,98,3959.018768
-44.003029,98,3964.072873
-74.422267,123,3970.378256
-40.374167,99,3975.482697
-37.891784,102,3980.736829
-41.866466,98,3985.791932
-1584.917322,500,4010.962478
-53.246494,98,4016.016418
-37.458614,98,4021.070677
-48.087647,104,4026.425165
-34.794061,98,4031.479483
-32.768167,99,4036.583771
-45.521224,99,4041.687976
-31.686407,100,4046.8423
-38.717453,99,4051.946606
-40.519957,99,4057.052122
-54.438504,99,4062.155148
-36.464247,98,4067.209418
-31.89075,98,4072.263572
-34.824928,99,4077.367808
-48.582038,98,4082.422123
-42.050385,98,4087.476562
-226.1223,372,4106.242111
-43.103179,98,4111.296566
-42.750926,98,4116.350969
-32.227872,98,4121.404806
-31.143754,98,4126.459562
-38.101122,99,4131.563775
-34.604283,98,4136.617701
-48.4481,99,4141.723242
-35.831383,98,4146.776132
-51.566626,100,4151.930455
-29.485181,99,4157.034788
-40.71137,99,4162.139559
-37.573702,98,4167.19326
-27.71975,98,4172.247568
-45.501089,98,4177.301783
-42.415948,99,4182.406307
-29.033573,98,4187.460249
-50.630683,98,4192.514635
-40.072404,98,4197.568687
-29.98964,99,4202.672997
-38.918898,99,4207.777214
-35.702121,99,4212.881518
-36.226788,98,4217.937275
-31.036798,97,4222.940021
-31.674286,99,4228.044554
-44.730454,97,4233.048464
-29.714122,98,4238.102808
-36.636697,98,4243.156912
-55.423536,98,4248.21114
-48.393453,99,4253.315424
-32.081438,98,4258.370089
-45.493308,98,4263.423876
-40.785497,98,4268.478141
-49.269341,98,4273.53238
-45.288551,99,4278.636695
-32.471903,98,4283.691241
-52.689457,97,4288.695532
-35.460784,98,4293.749351
-27.764498,97,4298.753539
-36.789744,98,4303.807785
-38.674561,97,4308.811958
-31.974562,98,4313.86622
-37.149079,98,4318.920458
-45.367218,99,4324.024714
-33.476873,106,4329.479387
-40.958295,98,4334.533499
-41.322427,99,4339.637903
-32.861939,98,4344.692293
-45.190102,98,4349.746303
-30.805764,98,4354.800515
-49.034056,98,4359.85481
-31.490291,98,4364.908992
-32.554328,99,4370.013327
-47.73983,97,4375.017733
-42.54078,99,4380.121857
-47.734369,97,4385.12623
-45.436828,97,4390.130902
-31.825748,98,4395.184376
-42.520644,122,4401.439618
-35.038914,97,4406.443812
-45.396954,97,4411.44804
-38.161533,97,4416.452221
-38.681886,99,4421.556489
-28.993987,97,4426.560724
-41.478915,97,4431.565376
-47.6101,97,4436.569079
-42.946474,98,4441.623324
-42.315869,97,4446.627587
-47.410657,97,4451.631728
-52.588032,118,4457.686796
-41.308997,99,4462.791096
-37.443577,98,4467.845303
-49.485033,98,4472.899565
-48.303811,98,4477.953781
-46.412369,97,4482.957992
-31.304481,97,4487.962175
-42.185444,98,4493.016393
-54.320626,98,4498.070684
-29.300841,97,4503.074872
-42.520585,97,4508.07907
-44.816915,97,4513.083268
-44.423395,98,4518.137463
-38.252607,97,4523.141702
-33.227385,98,4528.196001
-42.174839,96,4533.133378
-47.295758,98,4538.187593
-43.00777,98,4543.242186
-35.580551,98,4548.296184
-31.965148,98,4553.350333
