#{"t_start": 1768332712.6886976, "env_id": "None"}
r,l,t
-45.087205,105,2940.469976
-33.539879,99,2943.141746
-46.207813,94,2945.683534
-29.895516,95,2948.248273
-40.340179,94,2950.790068
-35.527124,100,2953.48629
-51.212526,117,2956.649729
-41.787129,98,2959.299199
-43.947819,105,2962.135244
-53.937718,106,2964.99332
-28.939496,94,2967.532049
-30.245322,101,2970.255405
-40.483443,98,2972.904537
-32.262769,97,2975.5256
-151.856291,86,2977.83971
-148.882686,105,2980.678919
-47.461401,100,2983.37963
-53.220029,102,2986.137815
-49.216621,114,2989.213278
-155.881242,119,2992.431891
-44.112654,106,2996.747291
-47.298226,101,2999.476252
-40.449645,106,3002.338951
-44.68385,102,3005.088047
-52.797408,99,3007.762042
-147.74317,99,3010.430125
-37.541726,98,3013.077201
-144.630807,117,3016.235695
-42.011103,100,3018.936518
-41.382111,95,3021.512278
-47.497345,110,3024.483778
-38.891935,97,3027.104474
-53.940306,112,3030.121999
-36.067388,99,3032.796324
-47.19953,105,3035.626838
-127.617917,89,3038.021325
-35.132236,103,3040.801596
-42.803565,107,3043.68459
-43.397954,108,3046.605606
-46.172237,103,3049.386539
-53.12929,103,3053.564183
-154.133356,110,3056.517336
-149.857572,106,3059.352394
-48.711336,96,3061.931986
-44.775965,106,3064.770993
-144.905127,109,3067.700416
-50.720768,100,3070.378502
-38.697505,100,3073.058474
-59.092419,101,3075.764205
-52.420198,105,3078.578101
-52.808938,104,3081.364303
-45.668423,100,3084.044807
-48.906184,98,3086.679533
-55.863033,110,3089.623697
-142.61407,106,3092.461354
-137.062629,108,3095.352673
-66.860003,106,3098.192419
-22.186907,94,3100.708675
-40.89657,115,3103.789053
-61.570385,125,3108.553335
-149.409466,114,3111.619085
-38.15191,103,3114.384081
-67.912056,143,3118.192674
-153.826645,114,3121.259725
-36.439442,101,3123.970352
-36.715465,96,3126.556773
-37.645793,105,3129.377735
-53.742941,110,3132.345734
-54.832576,111,3135.333055
-45.439312,98,3137.975584
-163.443446,119,3141.176401
-48.676588,115,3144.263983
-45.369229,104,3147.064772
-47.367832,101,3149.775869
-131.936732,97,3152.393397
-145.38226,105,3155.216121
