#{"t_start": 1767814088.150325, "env_id": "None"}
r,l,t
-199.030402,95,5730.01992
-168.605155,94,5734.874267
-164.927444,93,5739.678003
-138.892989,93,5744.481994
-148.708518,94,5749.336107
-159.518213,92,5754.090062
-164.671644,93,5758.894133
-152.967428,95,5763.798355
-171.887734,94,5768.652761
-150.610116,95,5773.556477
-160.619269,94,5778.410539
-176.716978,92,5783.164469
-166.566709,94,5788.018582
-140.668109,94,5792.872616
-154.418685,93,5797.676606
-168.189441,95,5802.580766
-152.073402,93,5807.384821
-145.146431,94,5812.238954
-143.579165,95,5817.14328
-167.598206,93,5821.947087
-153.830833,94,5826.80126
-152.75454,94,5831.655256
-159.765536,96,5836.609596
-134.979679,93,5841.413317
-153.071446,94,5846.267444
-166.247208,95,5851.171549
-135.909215,96,5856.125763
-172.789959,92,5860.879733
-153.53829,93,5865.683713
-151.96745,92,5870.43766
-139.991686,93,5875.241763
-139.516044,95,5880.145861
-140.345992,92,5884.883133
-133.610587,93,5889.68721
-179.183292,94,5894.541638
-142.361523,93,5899.328912
-134.69278,93,5904.132977
-168.296965,92,5908.886937
-166.796317,94,5913.741068
-171.048295,92,5918.495035
-142.735667,93,5923.298723
-135.838589,94,5928.152711
-160.839303,94,5933.00696
-164.689725,94,5937.860874
-141.934074,94,5942.715556
-140.035962,94,5947.568977
-136.974897,94,5952.423074
-144.734039,93,5957.227113
-169.774065,92,5961.98107
-143.337209,93,5966.785121
-150.706505,92,5971.539115
-153.138188,96,5976.493583
-162.539494,95,5981.397419
-185.95742,95,5986.302155
-139.11047,95,5991.205715
-131.293128,93,5996.009717
-152.832589,94,6000.864
-156.633168,92,6005.617674
-159.947824,92,6010.371645
-133.07152,93,6015.175714
-141.967468,93,6019.979685
-178.905686,93,6024.783725
-133.769698,93,6029.587789
-160.244747,93,6034.392633
-134.218076,95,6039.295895
-167.572235,93,6044.099912
-161.243742,94,6048.954022
-178.255087,93,6053.758302
-153.755542,94,6058.612413
-146.346431,93,6063.416245
-173.217972,93,6068.220176
-166.617191,92,6072.974446
-144.476321,95,6077.878593
-149.167773,94,6082.732785
-162.693203,95,6087.636531
-183.343985,93,6092.440554
-149.933671,92,6097.194828
-165.283239,93,6101.998703
-153.770354,94,6106.852584
-138.696565,94,6111.706725
-175.47243,93,6116.510771
-162.769898,94,6121.364869
-134.450533,93,6126.168872
-167.128541,93,6130.972771
-171.908828,93,6135.77674
-168.127988,93,6140.581187
-140.482146,93,6145.385148
-155.043718,94,6150.238952
-150.728991,93,6155.043004
-136.395216,93,6159.847027
-170.077328,92,6164.601375
-174.897429,94,6169.455061
-179.402935,93,6174.259153
-185.605029,95,6179.163636
-146.728683,93,6183.967189
-149.317796,94,6188.821564
-164.668081,93,6193.625321
-155.079792,93,6198.429372
-138.127815,94,6203.283398
-164.733976,94,6208.137855
-170.202289,92,6212.892257
-182.074166,95,6217.795584
-148.434889,94,6222.649657
-166.965639,93,6227.453646
-175.445223,91,6232.157644
-159.788987,93,6236.961651
-175.790338,93,6241.765693
-164.325644,96,6246.719835
-160.550146,91,6251.409109
-172.213836,95,6256.311212
-151.499374,96,6261.26539
-177.524654,93,6266.069443
-147.454926,94,6270.923598
-147.983582,94,6275.777546
-173.121099,95,6280.681663
-152.461217,96,6285.636042
-154.5346,93,6290.439895
-139.128333,95,6295.343961
-147.41718,97,6300.348122
-151.72215,100,6305.502459
-185.441828,109,6311.107209
-169.952383,92,6315.86118
-156.984287,94,6320.715197
-143.824888,93,6325.519205
-148.906912,96,6330.473386
-141.771813,96,6335.427531
-169.75636,93,6340.232026
-147.923929,95,6345.135644
-149.213265,95,6350.03976
-163.652733,94,6354.893839
-141.820125,95,6359.797965
-176.358738,96,6364.752123
-161.95499,93,6369.55613
-165.639054,94,6374.41025
-140.641372,94,6379.265408
-141.566476,95,6384.168435
-162.091648,94,6389.022509
-149.365333,95,6393.926564
-172.307007,94,6398.780674
-158.955916,95,6403.684838
-169.723294,96,6408.638902
-147.8338,95,6413.543037
-167.896259,95,6418.447122
-167.458443,93,6423.251183
-172.948887,95,6428.155444
-148.095876,94,6433.009402
-151.411578,96,6437.963561
-143.439652,94,6442.817564
-159.659559,93,6447.621764
-149.414122,94,6452.475668
-178.65996,93,6457.263024
-143.547915,93,6462.067059
-137.152052,93,6466.871072
-171.629941,93,6471.658434
-170.489709,93,6476.462464
-153.147328,94,6481.316533
-157.855037,93,6486.120549
-139.572514,93,6490.924649
-135.774518,95,6495.828687
-154.372031,95,6500.716136
-166.042215,95,6505.620209
-144.636261,93,6510.424247
-163.477273,96,6515.378409
-142.62969,95,6520.282531
-171.983947,93,6525.086524
-149.541,94,6529.940578
-144.838113,94,6534.778363
-151.911325,93,6539.582011
-144.848428,94,6544.43645
-148.564032,96,6549.390309
-145.033305,94,6554.244327
-144.205541,94,6559.098401
-142.178397,94,6563.95243
-136.366854,93,6568.756483
-136.446154,96,6573.710878
-156.885099,94,6578.564744
-154.635907,95,6583.468823
-166.60173,92,6588.223177
-142.901541,95,6593.126925
-142.822464,92,6597.880923
-173.557003,94,6602.735416
-146.178169,95,6607.639097
-136.799776,94,6612.493138
-150.816033,94,6617.347426
-180.423109,97,6622.351378
-165.905555,93,6627.155524
-158.522426,92,6631.909738
-182.891435,93,6636.697172
-141.423837,93,6641.501097
-145.654687,96,6646.455198
-142.767784,93,6651.242487
-164.086353,91,6655.946378
-151.783608,93,6660.75029
-158.416073,93,6665.55432
-171.631836,95,6670.458615
-141.413536,94,6675.31248
-140.750788,93,6680.116521
-150.443679,92,6684.870516
-147.324901,95,6689.775014
-142.408812,94,6694.628639
