#{"t_start": 1767801299.1029978, "env_id": "None"}
r,l,t
-60.585638,100,4228.069661
-46.208832,99,4233.173569
-53.843895,101,4238.361214
-61.566839,102,4243.615822
-55.333064,101,4248.820747
-49.173813,98,4253.8744
-55.536174,100,4259.028949
-56.22249,99,4264.133229
-58.525815,98,4269.204142
-60.129253,98,4274.258019
-49.438289,98,4279.379375
-71.412859,99,4284.51675
-48.42811,100,4289.671334
-52.788785,99,4294.775276
-49.899256,98,4299.829859
-49.960126,99,4304.93423
-51.191775,101,4310.138467
-42.112939,102,4315.426022
-63.276211,99,4320.530201
-50.258631,99,4325.63489
-50.232943,99,4330.772185
-41.572999,101,4335.977082
-36.504778,100,4341.130913
-58.805387,98,4346.185513
-40.219041,98,4351.239762
-41.445747,99,4356.343788
-68.932364,98,4361.398043
-71.154133,100,4366.552645
-54.838634,101,4371.756918
-50.315519,100,4376.91105
-72.059678,99,4382.015377
-35.687879,99,4387.119472
-49.776324,98,4392.173941
-72.464594,101,4397.378245
-68.5616,98,4402.432395
-62.525818,99,4407.536588
-62.816863,99,4412.640973
-43.783506,99,4417.72859
-36.223605,99,4422.832956
-35.278853,99,4427.93715
-58.462386,98,4432.991383
-63.124229,100,4438.179054
-35.855357,101,4443.383499
-44.850252,98,4448.421017
-56.614552,99,4453.525178
-64.990592,98,4458.579745
-65.75228,98,4463.633794
-56.965441,99,4468.738352
-80.065552,102,4473.992935
-81.91958,102,4479.246847
-48.815359,99,4484.334307
-58.255078,101,4489.538839
-56.54812,100,4494.693334
-59.88867,100,4499.847398
-68.532417,101,4505.051845
-66.474141,99,4510.156129
-60.31944,100,4515.310521
-56.29518,100,4520.464937
-83.623839,104,4525.819516
-70.619093,100,4530.974184
-82.581135,103,4536.278067
-63.678653,101,4541.482877
-72.393266,100,4546.636821
-55.227284,100,4551.824672
-62.720688,99,4556.929012
-60.204038,99,4562.033327
-62.410208,100,4567.18729
-53.634863,99,4572.291603
-43.644154,101,4577.496062
-47.102076,99,4582.600672
-47.752797,104,4587.955018
-40.776293,99,4593.059031
-41.185898,101,4598.263683
-42.728069,101,4603.468234
-84.398177,104,4608.822511
-51.34834,102,4614.076683
-38.308884,99,4619.181827
-42.892163,101,4624.385554
-48.598541,101,4629.589791
-44.695145,99,4634.694233
-52.741572,99,4639.79826
-54.15963,100,4644.952504
-36.709879,100,4650.106835
-46.396971,99,4655.211494
-44.550929,98,4660.265412
-48.524666,100,4665.420371
-48.463089,99,4670.52406
-41.708088,100,4675.678379
-47.523114,98,4680.732644
-44.619359,100,4685.887061
-41.122531,103,4691.191433
-37.962393,101,4696.395732
-39.791968,101,4701.600544
-43.635613,100,4706.754419
-42.615624,98,4711.808669
-36.338269,101,4717.01331
-41.472663,100,4722.167397
-48.330862,99,4727.27169
-41.325134,99,4732.375962
-44.719564,98,4737.43045
-36.572995,99,4742.517877
-44.578159,99,4747.622011
-42.321273,99,4752.726328
-49.659173,99,4757.830545
-33.971219,100,4762.985299
-41.601037,99,4768.089478
-43.537436,98,4773.143438
-37.749372,102,4778.398119
-40.224646,99,4783.502321
-38.886952,102,4788.756522
-50.685474,100,4793.911188
-43.64436,98,4799.015305
-39.753255,98,4804.102671
-49.140265,100,4809.257345
-42.355984,98,4814.311501
-34.238265,99,4819.415517
-41.835787,99,4824.519871
-32.947576,99,4829.624172
-39.886729,99,4834.761828
-31.100194,99,4839.866078
-38.211253,98,4844.920401
-42.389573,99,4850.057978
-28.032543,100,4855.195617
-45.360299,97,4860.199785
-36.182799,99,4865.304142
-40.987962,98,4870.358223
-32.935528,99,4875.462636
-38.618303,98,4880.516767
-44.954385,97,4885.521056
-48.163925,98,4890.575433
-36.156651,98,4895.629432
-52.928493,98,4900.683631
-45.109326,98,4905.738042
-43.660324,98,4910.792269
-46.048689,98,4915.84644
-33.107258,98,4920.900639
-32.32749,100,4926.054838
-48.828985,115,4931.960024
-26.936987,98,4937.014122
-44.899811,98,4942.06838
-41.265908,99,4947.172771
-30.935619,98,4952.260273
-37.221182,98,4957.314524
-36.361501,99,4962.419146
-47.375294,98,4967.473475
-35.537034,98,4972.527387
-31.392344,98,4977.581818
-32.627888,99,4982.686294
-32.333495,98,4987.740133
-39.379563,98,4992.794598
-41.576022,100,4997.948607
-48.658815,99,5003.053179
-35.175534,99,5008.157338
-32.278361,97,5013.16145
-29.90062,99,5018.265571
-42.691162,98,5023.319878
-27.365618,98,5028.374221
-36.545175,99,5033.478965
-46.702817,99,5038.583103
-43.134267,97,5043.586887
-46.925866,98,5048.641191
-41.102525,97,5053.645335
-45.616487,97,5058.649881
-32.251422,97,5063.653571
-48.141684,98,5068.707854
-41.033562,99,5073.812276
-59.075352,98,5078.883406
-51.702496,98,5083.971387
-50.7668,97,5088.975367
-48.050243,99,5094.079191
-43.905611,98,5099.133469
-41.067766,100,5104.288022
-58.814039,100,5109.442322
-45.984111,99,5114.546294
-54.213453,100,5119.701152
-57.587748,99,5124.805235
-58.753075,98,5129.859211
-51.233634,98,5134.913481
-60.369519,98,5140.018449
-47.302803,100,5145.172067
-44.252375,98,5150.226655
-32.471919,98,5155.280556
-54.88378,98,5160.335042
-45.199429,98,5165.389014
-48.033666,100,5170.543569
-42.519998,98,5175.597582
-48.849057,100,5180.752226
-35.226227,98,5185.806389
-45.095814,99,5190.910749
-55.395104,99,5196.014723
-48.640453,100,5201.169068
-51.607,101,5206.373445
-51.820426,100,5211.527787
-54.734104,100,5216.68208
-46.294738,101,5221.886617
-46.318183,100,5227.040985
-38.786297,100,5232.178604
-43.871454,98,5237.232651
-45.473626,100,5242.387117
-40.3118,99,5247.491758
-51.309975,100,5252.645918
-48.991884,101,5257.850046
-42.508444,98,5262.904126
-42.418898,100,5268.058405
-51.827116,106,5273.513013
-38.408946,100,5278.667433
-38.274362,100,5283.821898
-51.092525,102,5289.076049
-79.837508,118,5295.131113
-49.201011,99,5300.31877
-164.179897,147,5307.80866
-53.642393,100,5312.996574
-212.315229,172,5321.753596
-45.515304,99,5326.857847
-181.059785,148,5334.414145
-156.009028,139,5341.520296
-265.945359,185,5350.92791
-236.831275,169,5359.535056
-33.120581,101,5364.739448
-173.719975,146,5372.195737
-33.290443,102,5377.433954
-40.209534,98,5382.487809
-44.765619,97,5387.492093
-33.581264,101,5392.696223
-42.880686,100,5397.850785
-29.206181,98,5402.904685
-33.33681,99,5408.009309
-30.169748,100,5413.163638
-37.360322,98,5418.217801
-227.081168,163,5426.524614
-239.889436,168,5435.081855
-48.880952,98,5440.16939
-37.691779,98,5445.20717
-41.292321,97,5450.211088
-39.230877,99,5455.3157
-37.446471,100,5460.470009
-36.377906,99,5465.574435
-36.954609,99,5470.678245
-31.31925,99,5475.782795
-34.485056,98,5480.836743
-43.393037,100,5485.991197
-47.867168,98,5491.045385
-37.373452,97,5496.049835
-32.728836,98,5501.104219
-46.992811,98,5506.1913
-28.090953,98,5511.245556
-33.754084,99,5516.349872
-33.600257,99,5521.454454
-35.953911,100,5526.608501
-43.115779,97,5531.612618
-39.76302,98,5536.666921
-42.401697,98,5541.721132
-41.931335,100,5546.875433
-30.509057,97,5551.879657
-41.671011,98,5556.934093
-35.910344,98,5561.988144
-41.067255,98,5567.042355
-40.826122,98,5572.096858
-33.955516,98,5577.151123
-42.809088,98,5582.205157
-37.517474,97,5587.209482
-41.121128,99,5592.31383
-30.446403,98,5597.367782
-30.09469,98,5602.422275
-31.530603,98,5607.476426
-32.958595,98,5612.563749
-40.274182,98,5617.618075
-33.348725,98,5622.672568
-33.616039,98,5627.726654
-42.23645,97,5632.73076
-33.004892,98,5637.785393
-40.971782,108,5643.339709
-37.76505,98,5648.394197
-61.811709,98,5653.448391
-35.388585,98,5658.502391
