#{"t_start": 1767839728.4616997, "env_id": "None"}
r,l,t
-154.526283,93,4828.013631
-161.35915,94,4832.867747
-146.777289,93,4837.671966
-142.05163,94,4842.52619
-149.542444,95,4847.430221
-161.102391,94,4852.283987
-164.810502,94,4857.138649
-168.385779,93,4861.942143
-169.384409,92,4866.696097
-176.2432,93,4871.500161
-182.693094,93,4876.304166
-173.527075,93,4881.108501
-135.381177,95,4885.99559
-136.066778,94,4890.84968
-152.206573,92,4895.603703
-141.831893,93,4900.408129
-133.037733,94,4905.261887
-135.304936,94,4910.115816
-175.876669,93,4914.919973
-171.690602,93,4919.724034
-141.645089,92,4924.478678
-151.648148,94,4929.331973
-173.165398,93,4934.136183
-166.053005,94,4938.990284
-145.002349,93,4943.794345
-151.488016,96,4948.748285
-147.106317,93,4953.552286
-161.392499,95,4958.439719
-161.363168,93,4963.244057
-135.511969,95,4968.147834
-152.631492,93,4972.951897
-143.028578,92,4977.706218
-138.094972,94,4982.559916
-160.833382,92,4987.313932
-161.47638,93,4992.118342
-142.80381,94,4996.972007
-143.043443,93,5001.776051
-166.486333,96,5006.730474
-174.684247,93,5011.534494
-165.52562,93,5016.338295
-151.692054,92,5021.09223
-137.637015,92,5025.846222
-149.32151,93,5030.650341
-174.454072,93,5035.45426
-148.299861,93,5040.258301
-158.167057,92,5045.012347
-149.179853,93,5049.816326
-169.387708,93,5054.620371
-147.845221,92,5059.37445
-151.854806,91,5064.078292
-137.091818,93,5068.882325
-165.343241,93,5073.687449
-168.592301,92,5078.440288
-142.640615,93,5083.244352
-144.792379,94,5088.098526
-169.401918,94,5092.952529
-159.572217,94,5097.806871
-152.076482,92,5102.560858
-143.903562,93,5107.347932
-138.233675,93,5112.151922
-164.385504,91,5116.855893
-165.946495,93,5121.66005
-150.534984,92,5126.414522
-155.302158,92,5131.168036
-146.20887,92,5135.921889
-168.990711,93,5140.725918
-167.778029,92,5145.54676
-145.327488,94,5150.400878
-160.987085,92,5155.154709
-143.055805,92,5159.908656
-158.874665,93,5164.712666
-154.033981,92,5169.466637
-146.039362,94,5174.320799
-149.054656,93,5179.12477
-144.145532,93,5183.928811
-139.764433,93,5188.73282
-167.06087,91,5193.436737
-150.051029,95,5198.324174
-152.090413,93,5203.128307
-144.062917,94,5207.982284
-146.940336,94,5212.819669
-159.469272,91,5217.523626
-139.929301,95,5222.428307
-138.869669,92,5227.181686
-153.471284,94,5232.035843
-170.470347,92,5236.773077
-150.95182,93,5241.577106
-166.749875,93,5246.381171
-160.027621,95,5251.285265
-164.362578,93,5256.089261
-142.548326,93,5260.89366
-166.5202,92,5265.647659
-153.709326,93,5270.451308
-140.755862,93,5275.25555
-153.06441,92,5280.009259
-138.479281,92,5284.763391
-151.122172,93,5289.567328
-144.926612,93,5294.371335
-140.5857,92,5299.125319
-153.463593,92,5303.879353
-146.964073,93,5308.682661
-139.736599,94,5313.537383
-166.14259,92,5318.291396
-147.652366,93,5323.095468
-144.094804,94,5327.949492
-164.286243,93,5332.753575
-150.320654,92,5337.507509
-165.208942,92,5342.261438
-225.810121,94,5347.115608
-168.041137,94,5351.969677
-167.987228,92,5356.723697
-157.618948,93,5361.52766
-157.124774,95,5366.431796
-144.497592,94,5371.285876
-150.899174,94,5376.139939
-228.153159,95,5381.044097
-153.444919,93,5385.848486
-142.516585,93,5390.652015
